"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_kill2.nlogo"
"mvsoft3cut"
"04/16/2559 00:17:08:771 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","adversaries-rate","start-cut","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"44","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"45","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"46","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"47","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"48","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"41","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"51","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"50","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"49","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"52","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"53","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"55","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"54","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"57","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"58","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"59","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"61","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"60","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"62","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"64","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"67","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"63","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"65","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"66","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"69","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"56","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"68","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"71","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"70","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"73","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"74","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"75","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"72","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"77","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"78","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"79","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"80","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"81","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"82","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"76","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"83","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"84","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"85","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"86","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"87","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"89","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"88","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"91","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"93","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"92","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"94","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"95","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"96","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"97","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"99","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"98","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"100","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"90","0","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"101","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"102","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"103","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"104","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"105","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"107","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"106","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"109","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"110","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"111","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"112","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"113","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"114","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"116","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"115","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"108","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"117","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"118","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"119","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"120","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"121","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"122","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"123","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"125","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"126","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"128","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"127","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"124","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"129","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"130","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"131","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"132","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"133","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"134","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"135","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"137","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"138","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"139","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"140","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"142","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"141","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"143","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"144","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"145","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"146","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"148","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"147","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"149","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"136","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"150","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"151","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"152","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"154","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"156","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"155","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"158","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"153","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"160","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"159","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"161","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"162","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"163","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"164","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"168","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"157","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"165","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"166","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"167","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"169","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"170","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"172","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"171","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"175","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"177","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"174","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"176","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"179","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"178","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"181","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"182","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"180","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"184","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"173","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"185","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"183","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"186","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"188","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"187","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"189","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"190","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"192","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"194","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"193","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"195","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"197","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"196","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"191","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"198","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"199","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"200","1","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"202","2","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"203","2","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"201","2","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"204","2","5","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
