"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_dday.nlogo"
"emsoft11morecut"
"04/24/2559 03:25:43:414 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","cut-workers-per-round","start-cut","adversaries-rate","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","show-penalty?","max-count-send","[step]","sum-correctness / floor(ticks / update-ticks)"
"89","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"90","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"91","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"92","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"93","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"94","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"95","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"96","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"97","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"98","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"72","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"100","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"99","1","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"101","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"102","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"103","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"104","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"105","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"107","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"108","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"109","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"110","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"111","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"112","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"113","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"114","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"115","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"116","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"117","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"119","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"118","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"120","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"121","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"122","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"123","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"124","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"125","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"126","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"127","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"128","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"129","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"130","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"131","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"133","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"132","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"134","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"106","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"135","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"136","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"137","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"138","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"139","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"140","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"141","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"143","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"144","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"145","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"146","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"147","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"148","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"149","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"150","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"151","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"153","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"154","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"152","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"155","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"156","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"157","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"158","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"160","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"159","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"162","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"161","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"163","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
"164","2","3","60","100","100","""1. fixed : flood""","""random-seed""","1","1","""2 Levels""","""EM Algorithm""","""Soft Penalty""","true","false","1","1441","54.166666666666664"
