"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"b3"
"03/31/2559 10:25:33:703 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","adversaries-rate","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"137","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"139","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"138","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"140","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"141","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"142","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"143","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"145","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"144","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"146","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"147","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"148","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"149","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"150","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"151","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"152","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"154","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"155","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"156","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"157","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"158","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"153","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"159","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"160","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"161","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"162","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"164","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"165","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"163","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"167","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"166","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"168","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"169","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"170","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"172","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"171","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"173","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"174","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"176","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"175","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"177","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"178","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"179","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"180","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"181","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"182","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"183","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"185","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"186","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"187","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"184","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"188","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"190","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"189","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"191","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"192","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"193","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"194","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"197","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"196","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"198","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"195","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"199","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"200","1","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"201","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"202","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"203","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"204","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"205","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"207","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"206","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"208","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"209","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"210","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"211","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"212","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"213","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"214","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"216","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"217","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"218","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"215","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"219","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"220","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"221","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
"222","2","100","100","""1. fixed : flood""","""random""","5","5","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","100"
