"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_kill2.nlogo"
"emfix2"
"04/17/2559 14:45:52:155 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","adversaries-rate","start-cut","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"814","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"815","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"816","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"817","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"818","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"819","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"820","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"821","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"822","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"823","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"824","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"825","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"826","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"827","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"828","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"829","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"831","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"830","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"832","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"807","26","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"833","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"834","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"835","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"836","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"837","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"839","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"838","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"841","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"842","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"843","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"844","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"846","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"845","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"847","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"848","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"849","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"850","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"851","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"852","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"853","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"854","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"855","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"856","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"857","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"858","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"859","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"860","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"861","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"862","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"863","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"864","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"865","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"866","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"867","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"840","27","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"868","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"869","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"870","28","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"871","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"873","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"872","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"874","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"877","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"876","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"878","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"879","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"880","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"881","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"882","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"883","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"884","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"885","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"886","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"887","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"888","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"889","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"890","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"891","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"892","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"893","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"894","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"895","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"896","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"897","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"898","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"899","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"875","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"900","29","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"901","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"902","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"903","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"904","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"905","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"906","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"909","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"908","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"910","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"911","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"912","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"913","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"914","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"915","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"916","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"917","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"918","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"919","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"921","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"920","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"922","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"923","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"924","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"926","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"925","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"927","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"928","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"929","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"930","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"931","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"932","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"933","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"934","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"935","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"907","30","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"936","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"937","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"938","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"939","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"940","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"941","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"942","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"944","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"945","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"946","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"947","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"948","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"949","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"950","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"951","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"952","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"953","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"954","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"955","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"956","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"957","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"958","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"959","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"960","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"961","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"962","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"963","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"964","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"965","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"967","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"966","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"968","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"943","31","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"969","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"970","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"971","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"972","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"973","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"974","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"975","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"977","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"978","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"980","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"979","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"981","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"983","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"982","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"984","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"985","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"986","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"987","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"988","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"989","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"990","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"991","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"992","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"993","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"994","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"996","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"995","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"997","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"998","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"999","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1000","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"976","32","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1001","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1002","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1003","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1004","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1005","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1006","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1007","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1009","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1010","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1011","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1012","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1013","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1014","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1015","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1016","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1017","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1018","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1019","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1020","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1021","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1022","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1023","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1024","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1025","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1026","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1027","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1028","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1029","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1030","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1031","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1032","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1033","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1034","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1008","33","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1035","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1036","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1037","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1038","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1039","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
"1040","34","5","100","100","""2. random""","""normal""","1","1","""2 Levels""","""EM Algorithm""","""None""","false","0","false","1441","100"
