BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,,,
marcs_dday.nlogo,,,,,,,,,,,,,,,,,
mvsoft3dday1,,,,,,,,,,,,,,,,,
04/18/2559 04:45:12:256 +0700,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-20,20,-20,20,,,,,,,,,,,,,,
[run number],max-count-send,adversaries-rate,start-cut,number-workers,workers-probability,adversaries-type,problem-label,area.x,area.y,label-level,data-fusion,reputation-algorithm,use-cut-worker-by-penalty?,cut-workers-per-round,show-penalty?,[step],sum-correctness / floor(ticks / update-ticks)
40,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,94.8535353535
43,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.2629928315
42,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.9366582492
45,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.8114478114
44,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,96.1875
46,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.0820707071
48,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,87.4166666667
47,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,89.8314393939
50,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.6862373737
49,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.0586863533
51,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.9776936027
52,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,93.0989583333
54,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.289983165
53,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,87.9948453608
55,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.2038230241
56,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,84.6787280702
57,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.3333333333
59,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.1041666667
58,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.4145408163
61,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,96.7083333333
60,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,91.6233164983
1,2,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,75.5238149383
62,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,90.561026936
64,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.25
63,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,95.7708333333
65,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,95.1449915825
67,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.6875
66,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.8125
68,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.9791666667
70,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.8958333333
71,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.1041666667
72,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,92.4791666667
69,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,93.4166666667
73,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.5416666667
74,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.7916666667
75,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,94.0208333333
76,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.1458333333
77,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
78,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,96.2291666667
79,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.4791666667
80,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,96.0833333333
82,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.9583333333
81,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.3333333333
84,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.0416666667
83,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.6041666667
85,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.5208333333
86,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.1875
87,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,95.5208333333
88,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,94.7291666667
89,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
90,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.3125
91,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.7708333333
92,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
93,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.125
94,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.6041666667
95,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.4166666667
96,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,95.5
97,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.5833333333
98,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,94.3092783505
99,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.6041666667
101,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
100,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.8958333333
102,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.5208333333
103,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.0833333333
105,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.7291666667
106,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.4583333333
107,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.1458333333
108,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.7083333333
104,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.5208333333
109,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.8333333333
110,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.5416666667
111,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.5208333333
112,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.75
113,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.4166666667
114,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
115,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
117,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.2916666667
116,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
118,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.125
119,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
120,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,96.7708333333
121,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.1041666667
122,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,96.875
123,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
124,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.8541666667
125,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
126,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.7083333333
127,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
128,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
129,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.1875
130,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.1666666667
131,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.6458333333
132,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
134,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,97.6875
136,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.875
133,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
135,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.7083333333
137,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.5625
138,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
139,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
140,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
141,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
142,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
145,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
144,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
146,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
143,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
147,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
148,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
149,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.1875
150,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
151,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
