"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_dday.nlogo"
"mvhard3morecut"
"04/23/2559 18:53:33:973 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","cut-workers-per-round","start-cut","adversaries-rate","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","show-penalty?","max-count-send","[step]","sum-correctness / floor(ticks / update-ticks)"
"19","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"21","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"18","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"20","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"22","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"23","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"24","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"28","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"25","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"27","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"26","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"29","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"30","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"31","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"32","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"33","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"34","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"37","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"36","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"35","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"38","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"40","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"41","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"42","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"43","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"44","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"45","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"39","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"46","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"48","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"47","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"49","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"50","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"52","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"51","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"54","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"53","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"55","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"56","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"57","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"58","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"60","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"59","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"61","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"62","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"63","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"64","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"65","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"66","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"67","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"68","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"69","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"71","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"70","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"72","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"73","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"74","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"75","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"76","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"77","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"78","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"80","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"81","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"82","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"83","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"84","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"79","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"85","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"86","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"87","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"89","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"88","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"91","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"90","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"93","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"92","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"94","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"95","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"96","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"97","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"98","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"99","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"100","1","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"102","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"104","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"103","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"105","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"106","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"101","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"108","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"107","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"109","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"110","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"111","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"112","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"113","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"117","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"115","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"118","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"116","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"119","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"120","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"114","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"122","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"121","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"123","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"124","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"125","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"126","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"127","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"129","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"130","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"131","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"128","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"132","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"133","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"134","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"135","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"136","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"137","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"138","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"140","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"141","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"139","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"142","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"143","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"144","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"145","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"146","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"147","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"148","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"150","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"151","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"149","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"152","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"153","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"154","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"155","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"156","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"157","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"158","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"160","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"161","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"159","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"163","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"162","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"164","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"165","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"167","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"166","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"168","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"170","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"171","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"169","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"173","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"172","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"174","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"175","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"177","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"176","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"178","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"180","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"181","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"182","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"183","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"179","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"184","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"186","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"185","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"187","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"188","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"189","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"190","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"192","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"191","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"194","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"193","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"195","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"197","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"196","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
"198","2","3","60","100","100","""3. perfect""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","0"
