BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,
marcs_kill2 (1).nlogo,,,,,,,,,,,,,,,
a1,,,,,,,,,,,,,,,
04/17/2559 16:38:36:952 +0700,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,
-20,20,-20,20,,,,,,,,,,,,
[run number],adversaries-rate,number-workers,workers-probability,adversaries-type,problem-label,area.x,area.y,label-level,data-fusion,reputation-algorithm,use-cut-worker-by-penalty?,cut-workers-per-round,show-penalty?,[step],sum-correctness / floor(ticks / update-ticks)
121,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
122,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
123,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
124,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
125,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
126,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
128,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
127,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
129,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
130,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
131,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
132,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
133,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
134,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
135,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
136,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
137,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
138,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
139,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
141,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
140,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
142,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
143,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
144,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
145,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
146,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
147,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
148,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
150,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
149,4,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
151,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
152,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
153,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
154,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
155,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
156,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
157,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
159,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
158,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
160,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
161,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
162,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
163,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
164,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
165,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
166,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
168,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
167,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
169,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
170,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
171,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
172,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
173,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
174,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
175,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
177,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
176,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
178,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
179,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
180,5,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
181,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
182,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
183,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
184,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
185,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
187,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
186,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
188,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
189,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
190,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
191,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
192,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
194,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
193,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
195,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
196,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
197,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
199,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
198,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
200,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
201,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
202,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
203,6,100,100,"""3. perfect""","""normal""",1,1,"""2 Levels""","""EM Algorithm""","""None""",false,0,false,1441,100
