"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_dday.nlogo"
"mvhard12morecut"
"04/23/2559 22:26:14:928 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","cut-workers-per-round","start-cut","adversaries-rate","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","show-penalty?","max-count-send","[step]","sum-correctness / floor(ticks / update-ticks)"
"96","1","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","41.666666666666664"
"97","1","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","45.833333333333336"
"98","1","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","58.333333333333336"
"100","1","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","31.25"
"101","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","62.5"
"102","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","45.833333333333336"
"103","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","41.666666666666664"
"99","1","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","43.75"
"105","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","58.333333333333336"
"104","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","54.166666666666664"
"106","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","47.916666666666664"
"107","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","52.083333333333336"
"108","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","47.916666666666664"
"109","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","45.833333333333336"
"110","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","45.833333333333336"
"112","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","62.5"
"113","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","37.5"
"114","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","47.916666666666664"
"115","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","54.166666666666664"
"116","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","41.666666666666664"
"117","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","56.25"
"111","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","58.333333333333336"
"118","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","43.75"
"119","2","3","60","100","100","""1. fixed : normal""","""random""","1","1","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","false","1","1441","56.25"
