"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"a0"
"03/28/2559 15:10:48:959 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","workers-probability","number-workers","adversaries-type","adversaries-rate","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"47","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"49","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"51","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"52","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","60.416666666666664"
"50","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","50"
"53","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","52.083333333333336"
"48","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","43.75"
"55","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","54.166666666666664"
"54","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","50"
"56","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","54.166666666666664"
"57","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"59","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","58.333333333333336"
"58","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","64.58333333333333"
"60","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","50"
"62","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"63","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","41.666666666666664"
"64","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","52.083333333333336"
"67","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","56.25"
"65","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","70.83333333333333"
"66","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","41.666666666666664"
"61","50","100","""3. perfect""","0","""normal""","1","1","""2 Levels""","""Majority Voting""","""None""","false","0","false","1441","62.5"
