"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_dday.nlogo"
"mvhard2dday2"
"04/18/2559 15:31:50:068 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","adversaries-rate","max-count-send","start-cut","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","length filter [? != 0] [workers-type] of workers with [color = red] / count workers with [color = red]"
"73","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"74","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"76","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.7333333333333333"
"75","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"78","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"77","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"79","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"80","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"81","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"82","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"83","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"84","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"85","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"86","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"88","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"87","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"89","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"90","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"91","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"93","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"92","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.6666666666666666"
"94","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"95","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"97","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"96","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"99","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"98","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"101","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"100","20","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"102","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"103","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"104","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.7333333333333333"
"105","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"106","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"107","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"108","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"109","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"110","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"111","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"112","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"114","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.7333333333333333"
"113","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"115","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"117","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"116","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"118","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"119","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"120","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.7333333333333333"
"121","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"123","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"124","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"125","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"126","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"122","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"127","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"128","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"129","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"130","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"131","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"132","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"133","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"134","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"135","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"136","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"137","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"138","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"140","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"139","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"141","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"142","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.7333333333333333"
"143","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"144","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"145","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"146","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"147","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"149","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"148","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"150","25","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"151","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"152","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.7333333333333333"
"153","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"154","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"155","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"156","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"157","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"159","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"158","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"160","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"161","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"162","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"163","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"164","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"165","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"166","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"168","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"167","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"169","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"170","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"172","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"171","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"173","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"174","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"175","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.5333333333333333"
"177","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"178","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"176","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"180","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"179","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.9333333333333333"
"181","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"182","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"183","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"184","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","1"
"185","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8666666666666667"
"187","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"188","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
"186","30","5","5","100","100","""2. random""","""random""","10","10","""2 Levels""","""Majority Voting""","""Hard Penalty""","true","1","false","1441","0.8"
