BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,,,
marcs_dday.nlogo,,,,,,,,,,,,,,,,,
emsoft3dday1,,,,,,,,,,,,,,,,,
04/18/2559 14:41:24:986 +0700,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-20,20,-20,20,,,,,,,,,,,,,,
[run number],max-count-send,adversaries-rate,start-cut,number-workers,workers-probability,adversaries-type,problem-label,area.x,area.y,label-level,data-fusion,reputation-algorithm,use-cut-worker-by-penalty?,cut-workers-per-round,show-penalty?,[step],sum-correctness / floor(ticks / update-ticks)
39,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,92.4353741497
41,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,92.7695578231
40,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.4759450172
42,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,91.6215277778
43,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,87.4930555556
44,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,90.2222222222
45,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,94.8945578231
46,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,90.4957482993
47,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,85.8356227106
48,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,91.1041666667
