BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,,,
marcs_dday.nlogo,,,,,,,,,,,,,,,,,
mvhard3dday1,,,,,,,,,,,,,,,,,
04/18/2559 04:50:57:122 +0700,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-20,20,-20,20,,,,,,,,,,,,,,
[run number],max-count-send,adversaries-rate,start-cut,number-workers,workers-probability,adversaries-type,problem-label,area.x,area.y,label-level,data-fusion,reputation-algorithm,use-cut-worker-by-penalty?,cut-workers-per-round,show-penalty?,[step],sum-correctness / floor(ticks / update-ticks)
40,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,91.4548611111
41,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,90.4583333333
42,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,85.625
43,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,82.8026315789
44,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,96.3541666667
45,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,89.2083333333
46,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,88.0416666667
47,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,92.7291666667
48,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,94.3541666667
49,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Hard Penalty""",true,1,false,1441,88.0143900344
