"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"b00"
"03/30/2559 21:53:47:594 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","workers-probability","number-workers","adversaries-type","adversaries-rate","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"147","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","58.75"
"148","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","59.666666666666664"
"149","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","57.25"
"150","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","61.5"
"151","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","60.333333333333336"
"152","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","58.25"
"153","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","58.916666666666664"
"154","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","57.583333333333336"
"156","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","57.25"
"157","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","61.083333333333336"
"158","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","57.5"
"155","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","58.583333333333336"
"159","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","58.583333333333336"
"160","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","57.25"
"161","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","56.583333333333336"
"162","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","57.416666666666664"
"163","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","60.583333333333336"
"164","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","58.083333333333336"
"165","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","58"
"167","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","56.583333333333336"
"168","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","57.666666666666664"
"171","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","59.5"
"172","51","100","""3. perfect""","0","""normal""","5","5","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","59.083333333333336"
